구인업체명,모집기간,인원,성별,연령,급여 타입,급여,근무요일,근무시간형태,근무시간,업종,고용형태,데이터기준일자
장가네한우숯불갈비,2020-02-06 - 2020-02-06,1,여,55 - 60,일급,100000,주3일,기타,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
청진동해장국,2020-02-06 - 2020-02-06,1,여,45 - 55,시급,9000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
청진동해장국,2020-02-06 - 2020-02-06,1,여,45 - 55,시급,9000,주1일,기타,08:30~20:30,주방보조 및 홀서빙,자투리시간,2020-08-13
장가네한우숯불갈비,2020-02-06 - 2020-02-06,1,여,55 - 60,일급,100000,주3일,기타,10:00~16:00,주방보조 및 홀서빙,무관,2020-08-13
원조산호숯불아나고,2020-02-05 - 2020-02-05,1,여,30 - 60,시급,10000,주1일,기타,17:00~23:00,주방보조 및 홀서빙,자투리시간,2020-08-13
착한고기,2020-02-05 - 2020-02-08,1,여,30 - 59,시급,10000,주2일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
착한짐승,2020-02-04 - 2020-02-06,1,성별무관,30 - 50,시급,10000,주1일,기타,18:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금조갈비,2020-02-04 - 2020-02-06,2,여,45 - 55,일급,100000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
시골태화강,2020-02-04 - 2020-02-04,1,여,연령 무관,일급,100000,주1일,기타,08:00~20:00,주방보조 및 홀서빙,자투리시간,2020-08-13
이동림한방보쌈,2020-02-04 - 2020-02-15,1,여,연령 무관,시급,8590,주6일,기타,16:30~21:30,주방보조 및 홀서빙,무관,2020-08-13
(주)금성출판사 동포항지점,2020-02-04 - 2020-02-14,1,여,28 - 43,협의가능,협의가능,월~금,기타,10:00~16:00,단순노무 및 생산직,자투리시간,2020-08-13
족쌈소문났네,2020-02-04 - 2020-02-04,1,여,55 - 60,일급,50000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
포항로타리클럽,2020-02-04 - 2020-02-15,1,성별무관,40 - 50,월급,500000,주1일,기타,09:00~15:00,사무직,무관,2020-08-13
강나루 숯불갈비,2020-02-04 - 2020-02-04,1,여,연령 무관,일급,90000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
청석골,2020-02-03 - 2020-02-03,1,여,연령 무관,시급,8590,주1일,기타,16:30~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금강산회식당,2020-02-03 - 2020-02-03,1,여,30 - 60,시급,9000,주1일,기타,11:30~14:30,주방보조 및 홀서빙,자투리시간,2020-08-13
포항축산육가공(주),2020-02-03 - 2020-02-07,1,성별무관,연령 무관,시급,8590,월~금,기타,09:00~15:00,사무직,자투리시간,2020-08-13
이동림한방보쌈,2020-02-03 - 2020-02-06,1,여,연령 무관,시급,8590,주6일,기타,16:30~21:30,주방보조 및 홀서빙,무관,2020-08-13
이동림한방보쌈,2020-02-03 - 2020-02-29,1,여,연령 무관,시급,8590,주2일,기타,10:30~14:30,주방보조 및 홀서빙,무관,2020-08-13
시골태화강,2020-02-03 - 2020-02-03,1,여,연령 무관,일급,100000,주1일,기타,08:00~20:00,주방보조 및 홀서빙,자투리시간,2020-08-13
돈통마늘보쌈,2020-02-03 - 2020-02-05,1,여,30 - 60,시급,8590,주2일,기타,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
한양횟집,2020-02-03 - 2020-02-04,1,여,45 - 55,일급,100000,주2일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
양덕조림,2020-02-03 - 2020-02-03,1,여,연령 무관,일급,85000,주1일,기타,10:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
강스부대찌개,2020-02-03 - 2020-02-03,1,여,연령 무관,시급,8590,주5일,오전 타임,10:30~14:30,주방보조 및 홀서빙,자투리시간,2020-08-13
깨비케어,2020-02-02 - 2020-02-13,0,성별무관,30 - 60,일급,80000,월~금,풀타임,09:00~21:00,경비 및 청소,무관,2020-08-13
장가네한우숯불갈비,2020-02-01 - 2020-02-01,1,여,연령 무관,일급,100000,주2일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
모든공구자재백화점,2020-02-01 - 2020-02-29,1,성별무관,연령 무관,시급,8590,월~토,기타,13:00~18:00,무관 및 기타,자투리시간,2020-08-13
장가네한우숯불갈비,2020-02-01 - 2020-02-01,1,여,연령 무관,일급,100000,주2일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
GS슈퍼내 반찬가게,2020-02-01 - 2020-02-09,1,여,연령 무관,시급,9000,주6일,기타,09:30~13:30,서비스 및 판매직,무관,2020-08-13
흥해복자갈비,2020-02-01 - 2020-02-01,1,여,연령 무관,일급,100000,주6일,풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
토원,2020-02-01 - 2020-02-01,1,여,45 - 65,일급,50000,월~금,기타,09:00~15:00,주방보조 및 홀서빙,무관,2020-08-13
흥해복자갈비,2020-02-01 - 2020-02-01,1,여,연령 무관,일급,100000,주6일,풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
시장횟집,2020-02-01 - 2020-02-01,1,여,연령 무관,일급,100000,주6일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
양덕조림,2020-01-31 - 2020-01-31,1,여,연령 무관,시급,9000,주1일,풀타임,10:30~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
용강국밥 양덕점,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,100000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
불미골오리,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,100000,"주말(토, 일)",기타,10:00~20:30,주방보조 및 홀서빙,자투리시간,2020-08-13
착한짐승,2020-01-31 - 2020-01-31,1,성별무관,30 - 50,시급,10000,주1일,기타,19:00~23:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금조갈비,2020-01-31 - 2020-02-01,2,여,45 - 55,일급,100000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
미가미생오리,2020-01-31 - 2020-01-31,1,여,연령 무관,시급,10000,"주말(토, 일)",저녁 타임,17:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
죽도동 수가성,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,110000,"주말(토, 일)",풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
깡통갈비,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,70000,주1일,기타,,주방보조 및 홀서빙,자투리시간,2020-08-13
황제명태,2020-01-31 - 2020-02-03,1,여,30 - 60,일급,80000,주1일,기타,10:30~20:30,주방보조 및 홀서빙,무관,2020-08-13
명천회식당,2020-01-31 - 2020-02-02,1,여,연령 무관,일급,90000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
양덕 포메인,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,100000,주1일,기타,10:00~21:00,주방보조 및 홀서빙,무관,2020-08-13
빅쭌부대찌개,2020-01-31 - 2020-01-31,1,여,연령 무관,일급,40000,주1일,기타,09:00~13:00,주방보조 및 홀서빙,자투리시간,2020-08-13
황제명태,2020-01-31 - 2020-02-02,1,여,30 - 60,일급,80000,주1일,기타,10:30~20:30,주방보조 및 홀서빙,무관,2020-08-13
양덕조림,2020-01-31 - 2020-01-31,1,여,연령 무관,시급,9000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
김해본가뒷고기,2020-01-30 - 2020-01-30,1,여,50 - 65,시급,10000,주1일,기타,17:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
금강산회식당,2020-01-30 - 2020-01-30,1,여,30 - 60,시급,8590,주1일,기타,17:00~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
K마트,2020-01-30 - 2020-02-29,1,성별무관,40 - 65,시급,8590,주6일,기타,18:00~21:00,서비스 및 판매직,무관,2020-08-13
명천회식당,2020-01-30 - 2020-01-30,1,여,연령 무관,일급,90000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
돈수육백반,2020-01-30 - 2020-01-30,1,여,연령 무관,일급,50000,주1일,기타,09:00~15:00,주방보조 및 홀서빙,무관,2020-08-13
윤남희맛집코다리,2020-01-30 - 2020-01-30,1,여,연령 무관,시급,10000,주1일,기타,18:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
장성동 수가성,2020-01-29 - 2020-01-31,1,여,연령 무관,일급,90000,주2일,기타,09:30~21:30,주방보조 및 홀서빙,무관,2020-08-13
황장군,2020-01-29 - 2020-01-30,1,여,0 - 50,시급,8600,주3일,기타,16:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금강산회식당,2020-01-29 - 2020-01-29,1,여,30 - 60,시급,8590,주1일,기타,17:00~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
빅쭌부대찌개,2020-01-29 - 2020-02-20,1,여,연령 무관,월급,협의가능,주6일,기타,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
갈릴리대게횟집,2020-01-29 - 2020-01-31,2,여,연령 무관,일급,협의가능,주1일,풀타임,12:00~19:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금조갈비,2020-01-29 - 2020-01-29,1,여,45 - 55,일급,100000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
갈릴리대게횟집,2020-01-29 - 2020-01-29,1,여,연령 무관,일급,95000,주1일,풀타임,12:00~19:00,주방보조 및 홀서빙,자투리시간,2020-08-13
별마루주유소,2020-01-29 - 2020-02-28,1,성별무관,연령 무관,시급,8590,월~토,기타,18:00~21:00,서비스 및 판매직,자투리시간,2020-08-13
별마루주유소,2020-01-29 - 2020-02-28,1,성별무관,연령 무관,시급,8590,월~토,기타,07:00~09:00,서비스 및 판매직,자투리시간,2020-08-13
수가성,2020-01-29 - 2020-01-31,1,여,연령 무관,일급,90000,주2일,기타,09:30~21:30,주방보조 및 홀서빙,무관,2020-08-13
갈릴리대게횟집,2020-01-29 - 2020-01-31,2,여,연령 무관,일급,협의가능,주1일,풀타임,12:00~19:00,주방보조 및 홀서빙,자투리시간,2020-08-13
명천회식당,2020-01-28 - 2020-01-28,1,여,연령 무관,일급,90000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
해미해물찜,2020-01-28 - 2020-01-28,1,여,연령 무관,시급,10000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
소대감 참한우 숯불,2020-01-28 - 2020-02-07,1,여,연령 무관,일급,50000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
대한협화,2020-01-28 - 2020-02-21,1,성별무관,연령 무관,시급,10000,주3일,기타,09:00~13:00,주방보조 및 홀서빙,무관,2020-08-13
한우랑,2020-01-28 - 2020-01-31,1,여,연령 무관,시급,8600,주5일,기타,11:00~15:00,주방보조 및 홀서빙,자투리시간,2020-08-13
한우랑,2020-01-28 - 2020-01-31,1,성별무관,연령 무관,시급,8600,주5일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
청석골,2020-01-28 - 2020-01-28,1,여,연령 무관,시급,8590,주1일,기타,09:30~16:00,주방보조 및 홀서빙,자투리시간,2020-08-13
황장군,2020-01-28 - 2020-01-29,1,여,0 - 50,시급,8600,주1일,오전 타임,10:00~15:00,주방보조 및 홀서빙,무관,2020-08-13
한우랑,2020-01-28 - 2020-01-31,1,성별무관,연령 무관,시급,8600,주5일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
대한협화,2020-01-28 - 2020-02-21,1,성별무관,연령 무관,일급,90000,주3일,기타,09:00~19:00,주방보조 및 홀서빙,무관,2020-08-13
포항시청,2020-01-28 - 2020-01-29,330,여,20 - 64,시급,8590,월~금,기타,09:00~13:00,주방보조 및 홀서빙,계약직,2020-08-13
대한협화,2020-01-28 - 2020-02-21,1,성별무관,연령 무관,일급,90000,주3일,기타,09:00~19:00,주방보조 및 홀서빙,무관,2020-08-13
포항시청,2020-01-28 - 2020-01-29,330,여,20 - 64,시급,8590,월~금,기타,09:00~13:00,단순노무 및 생산직,계약직,2020-08-13
개인,2020-01-23 - 2020-01-23,1,여,연령 무관,시급,9000,주1일,기타,12:00~15:00,가사 및 육아,무관,2020-08-13
웰빙우렁이 쌈밥,2020-01-23 - 2020-01-23,1,여,연령 무관,일급,120000,주1일,기타,11:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
푸르넷공부방,2020-01-23 - 2020-02-22,0,여,30 - 45,시급,협의가능,월~금,오전 타임,10:00~15:00,전문직,무관,2020-08-13
샤브향 유강점,2020-01-22 - 2020-01-24,1,여,연령 무관,일급,협의가능,주1일,기타,10:00~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
24시 전주콩나물국밥(죽도동),2020-01-22 - 2020-01-24,1,여,연령 무관,시급,협의가능,주2일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
소문난김밥,2020-01-22 - 2020-01-23,1,여,연령 무관,일급,100000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,무관,2020-08-13
의성회타운,2020-01-22 - 2020-01-24,1,여,연령 무관,시급,협의가능,주1일,기타,16:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
영일상회,2020-01-22 - 2020-01-23,1,성별무관,연령 무관,시급,10000,주2일,기타,08:00~18:00,단순노무 및 생산직,자투리시간,2020-08-13
명천회식당,2020-01-22 - 2020-01-24,1,여,연령 무관,일급,90000,주3일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
제이앤페리,2020-01-22 - 2020-01-31,1,성별무관,23 - 33,시급,10000,월~금,오전 타임,10:00~15:00,단순노무 및 생산직,자투리시간,2020-08-13
전원숯불,2020-01-22 - 2020-01-23,1,여,연령 무관,일급,120000,주1일,기타,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
해동회수산,2020-01-22 - 2020-01-23,1,여,45 - 60,일급,70000,주2일,기타,15:00~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
개인가정집,2020-01-22 - 2020-02-14,1,여,50 - 60,일급,75000,협의가능,협의가능,,경비 및 청소,무관,2020-08-13
왕김밥,2020-01-22 - 2020-01-23,1,여,연령 무관,시급,9000,주1일,저녁 타임,08:00~16:00,주방보조 및 홀서빙,자투리시간,2020-08-13
죽도수제비집,2020-01-21 - 2020-01-22,1,여,연령 무관,일급,8590,주2일,기타,09:00~17:00,주방보조 및 홀서빙,자투리시간,2020-08-13
청석골,2020-01-21 - 2020-01-22,1,여,연령 무관,시급,8590,"주말(토, 일)",기타,16:30~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금조갈비,2020-01-21 - 2020-01-22,1,여,45 - 55,일급,100000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
흥해복자갈비,2020-01-21 - 2020-01-21,1,여,연령 무관,일급,100000,주6일,풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
운수대통,2020-01-20 - 2020-01-25,1,여,연령 무관,일급,120000,주1일,기타,10:00~21:30,주방보조 및 홀서빙,자투리시간,2020-08-13
달빛한모금,2020-01-20 - 2020-01-24,1,여,연령 무관,시급,15000,주2일,기타,21:30~03:30,주방보조 및 홀서빙,자투리시간,2020-08-13
명천회식당,2020-01-20 - 2020-01-21,1,여,연령 무관,일급,90000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
대경회타운,2020-01-20 - 2020-01-24,2,여,연령 무관,일급,협의가능,주1일,기타,12:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
명천회식당,2020-01-20 - 2020-02-18,1,여,연령 무관,일급,90000,주1일,풀타임,09:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
황장군,2020-01-20 - 2020-01-22,1,여,0 - 50,시급,8600,주2일,기타,16:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
갈릴리대게횟집,2020-01-20 - 2020-01-24,2,여,연령 무관,일급,협의가능,주1일,풀타임,12:00~19:00,주방보조 및 홀서빙,자투리시간,2020-08-13
소대감 참한우 숯불,2020-01-20 - 2020-01-20,1,여,연령 무관,일급,50000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
흥해 생생대패샐러드,2020-01-20 - 2020-01-20,1,여,연령 무관,시급,9000,주1일,기타,16:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
착한짐승,2020-01-20 - 2020-01-29,1,성별무관,30 - 50,시급,10000,주1일,기타,18:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
황제명태,2020-01-20 - 2020-01-25,1,여,30 - 60,시급,8590,주1일,기타,10:30~20:30,주방보조 및 홀서빙,무관,2020-08-13
굴마을낙지촌,2020-01-20 - 2020-02-19,1,여,연령 무관,월급,2200000,무관,기타,10:00~21:00,주방보조 및 홀서빙,자투리시간,2020-08-13
양덕조림,2020-01-20 - 2020-01-25,1,여,연령 무관,일급,50000,주4일,오전 타임,10:00~15:00,주방보조 및 홀서빙,자투리시간,2020-08-13
황장군,2020-01-20 - 2020-01-21,1,여,0 - 50,시급,8590,주1일,오전 타임,10:00~15:00,주방보조 및 홀서빙,무관,2020-08-13
고향숯불갈비,2020-01-20 - 2020-01-21,1,여,40 - 55,시급,9000,주1일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
성재상회,2020-01-20 - 2020-01-23,1,성별무관,연령 무관,시급,10000,주2일,기타,14:30~17:30,단순노무 및 생산직,자투리시간,2020-08-13
어웨이횟집,2020-01-20 - 2020-01-25,1,여,연령 무관,일급,협의가능,"주말(토, 일)",풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
어웨이횟집,2020-01-20 - 2020-01-20,1,여,연령 무관,일급,협의가능,"주말(토, 일)",풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
어웨이횟집,2020-01-20 - 2020-01-20,1,여,연령 무관,일급,협의가능,"주말(토, 일)",풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
어웨이횟집,2020-01-20 - 2020-01-20,1,여,연령 무관,일급,협의가능,"주말(토, 일)",풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
한양곱창전골,2020-01-18 - 2020-01-18,1,여,50 - 60,시급,9000,"주말(토, 일)",오전 타임,10:00~15:00,주방보조 및 홀서빙,자투리시간,2020-08-13
한양곱창전골,2020-01-18 - 2020-01-18,1,여,50 - 60,시급,9000,"주말(토, 일)",오전 타임,10:00~15:00,주방보조 및 홀서빙,자투리시간,2020-08-13
한양곱창전골,2020-01-18 - 2020-01-18,1,여,50 - 60,시급,9000,주2일,저녁 타임,17:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
시골태화강,2020-01-17 - 2020-01-17,1,여,연령 무관,일급,100000,주1일,기타,08:00~20:00,주방보조 및 홀서빙,자투리시간,2020-08-13
어웨이횟집,2020-01-17 - 2020-01-17,1,여,연령 무관,일급,100000,"주말(토, 일)",풀타임,10:00~22:00,주방보조 및 홀서빙,자투리시간,2020-08-13
금조갈비,2020-01-17 - 2020-01-17,1,여,45 - 55,일급,100000,주1일,풀타임,10:00~22:00,주방보조 및 홀서빙,무관,2020-08-13
